"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"
"HMR_8357"	0.0142303198895862	0.0163518132799459	0.0118484832595847	0.0133143361566868	0.0143597119098789	0.015565029427583	0.0161602830148057	0.0146122808720808	0.0169127130389786	0.0157174741335457	0.0161754539099621	0.0160240379141333	0.0163286092221716	0.0157208607699583	0.0219219587207589	0.0152253947076934	0.0146051640382955	0.0134378932833521
"HMR_4379"	0.0829534556662262	0.0700486340261598	0.0713094071662491	0.0690916440200329	0.0772676280118199	0.0717355674342217	0.0750117236341748	0.0893797765626167	0.0816571818154364	0.0818973808637545	0.0722386793687067	0.074468081271859	0.0903854042185399	0.0814918736815001	0.062270168317683	0.0808043058506388	0.0719606973449816	0.0718948196612982
"HMR_4301"	0.0846538707611772	0.0728940993545956	0.0742603378644804	0.0709031064018453	0.0790374579373845	0.0730189243581871	0.0770923371802978	0.0911048482495943	0.0831070199515712	0.0822502665874171	0.0752800577247389	0.0765232391320857	0.0901868888531227	0.0855396624541577	0.0613777157074729	0.0836476696722769	0.0764149088835228	0.0765376294853184
"HMR_4355"	0.0161127167911205	0.0150365464591216	0.0152818359884487	0.015137437880964	0.0160773076813526	0.0177401229822607	0.0161355157519437	0.0185746969361986	0.0151949908901408	0.0165254672393899	0.0139026786876917	0.017987235487422	0.0165576895158204	0.0151413265082235	0.0135347891924109	0.019606965280738	0.0160523330475716	0.0144086924009876
"HMR_4358"	0.0825823387569989	0.070709291331035	0.0746509818810445	0.0702010694645759	0.076036152579517	0.0727540772051151	0.07382184536829	0.0844873993954155	0.0806367060856938	0.0722860281334105	0.0753358733215335	0.0739803865735388	0.0868719275214881	0.0830800796839397	0.0614034327594214	0.0786407786597477	0.0717965964776492	0.0727391853477731
"HMR_4360"	2.2677603201936e-05	1.39807516533664e-05	1.16275195947567e-05	1.42631794972732e-05	1.18225273715034e-05	1.60466851825953e-05	1.24076374185381e-05	1.32612041847019e-05	1.19919886316124e-05	1.9019083320542e-05	2.26613635287699e-05	1.83538918795366e-05	2.2003481060333e-05	1.29538332181781e-05	0.000109692171260711	1.8485148871882e-05	1.91726269804605e-05	1.48621923640745e-05
"HMR_4363"	0.407863117214283	0.364520459952677	0.385230542960262	0.37724640781175	0.389876097548727	0.371749133750382	0.384148969781637	0.426206176945132	0.403875256282775	0.390532404501744	0.379190926527178	0.381753259599676	0.434481224372959	0.40106784180022	0.335453092688815	0.399931695829339	0.372482098871759	0.374173858833493
"HMR_4365"	-0.396831847843332	-0.351620541729034	-0.370601492496657	-0.362359156785557	-0.375022307718579	-0.357467130497835	-0.368614056786923	-0.413614558667369	-0.391954732381618	-0.38007969273962	-0.367986272621303	-0.365610325405381	-0.423294783463328	-0.390315331200062	-0.326812069489991	-0.384318508654395	-0.360656837022874	-0.361800210403877
"HMR_4368"	0.390921226487017	0.339125832280187	0.357749688441032	0.341377729268002	0.364480713905486	0.343530002587826	0.359521938452432	0.405915182654894	0.384265512669616	0.371188643024552	0.359850289470014	0.354878627925706	0.415910126994023	0.388407971310364	0.319260598115555	0.375905836245056	0.351474439016894	0.349058312749951
"HMR_4370"	4.94996474823485e-06	3.14994958646988e-06	3.88780913870609e-06	2.59018331936394e-06	4.93132633221408e-06	2.55656287240382e-06	4.02121338039441e-06	2.70136676270765e-06	3.21643155373511e-06	3.46295558112944e-06	4.40116122322393e-06	4.489042747718e-06	5.24476199909945e-06	5.81849052376435e-06	6.44929330020867e-05	3.21046025346947e-06	3.20655743978787e-06	3.10042244414121e-06
"HMR_4371"	0.00046157164657195	0.000296812284669492	0.000387368540948147	0.00038364943541753	0.000444233581897296	0.000200804658409471	0.00035671725897219	0.000387302122334207	0.000400096426530404	0.000404871831024283	0.000355599752294125	0.000461301442577908	0.000499364779492397	0.000485556692329695	0.000451735217560069	0.00032251216487064	0.00032362920974098	0.000347564598693442
