"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"D30"	"D31"	"D32"	"D34"	"D35"	"D36"	"D37"	"D38"	"D39"	"D40"
"HMR_7297"	3.5621994619002e-05	2.79359416409751e-05	2.86114575193817e-05	2.55552834550316e-05	3.30900486546257e-05	2.89062596134784e-05	0.000225710237378809	3.57786658806839e-05	3.26031195744505e-05	3.04309783479886e-05	3.20174557155194e-05	2.97590650459352e-05	3.95370340368239e-05	3.56679080428709e-05	2.97796180328247e-05	3.57944986065959e-05	3.2143138461327e-05	2.85045872987294e-05	3.79612668283808e-05	4.34532474769385e-05	3.95312573949399e-05	0.000218972608454831	4.16968982760471e-05	3.24232419904354e-05	4.1059081808291e-05	2.61969735598153e-05	3.915144090413e-05	2.49044292998139e-05
"HMR_7298"	0.000129563080104947	0.000102751057723113	0.000105556319946177	9.53284450189703e-05	0.000119269747519628	0.000106099535836813	0.0003261616217811	0.000126304189907807	0.00011917857261562	0.000109980948788569	0.000117531267331341	0.000107327629937038	0.000142595372160701	0.000125758437123108	0.000105281609255344	0.000127835115126322	0.000117893349618008	0.000104434672146439	0.000133194156748365	0.000149396759115343	0.000136190018291507	0.000316352444080856	0.000144057344624576	0.000117433540488219	0.000145148401709407	9.68266223469353e-05	0.000135070339617601	9.31290728442354e-05
"HMR_7299"	4.66196439850227e-05	3.78921187471701e-05	3.97724469961843e-05	3.67032909941117e-05	4.46372278741107e-05	4.11690572379017e-05	0.000222459943843623	4.83389593919251e-05	4.28981933114664e-05	4.21657479400215e-05	4.26685262354052e-05	4.14297044267898e-05	5.0011961275767e-05	4.40899484621258e-05	4.26602378373379e-05	4.76237801453886e-05	4.33262614975159e-05	3.87070907599417e-05	4.95667990378732e-05	5.70787458389861e-05	4.92063311350685e-05	0.000215782870397775	4.73921072568755e-05	4.19874788254518e-05	5.13950864370186e-05	3.4843471681454e-05	4.91067642483583e-05	3.36951082357722e-05
"HMR_7300"	0.001446721095777	0.00119486277770839	0.00124451934367595	0.0011578242540702	0.00134472900675134	0.00125828621985309	0.000559319718887254	0.0013766214914559	0.00135793049270183	0.00125095359621736	0.00136359308999417	0.00122090499007138	0.00154834393254139	0.00133522801570815	0.0011611073160632	0.0014115366282451	0.00135626462065937	0.00121760343532363	0.00142010598995967	0.00152079445088418	0.00138456700641782	0.00054247960547029	0.00140990460868465	0.00132683844227846	0.00153234841800292	0.00114524888425135	0.00137819577670676	0.00112593153887221
"HMR_7301"	4.22928256033068e-07	3.165677310192e-07	4.58633116805363e-07	2.28530103262494e-07	3.66245638493219e-07	2.29879518389099e-07	0.000203575593806131	3.65401419079479e-07	3.22773275337235e-07	2.9769316126936e-07	4.39923547063727e-07	3.51779262336662e-07	4.83349225578835e-07	4.36904572296959e-07	3.65454265258736e-07	3.72819996046654e-07	3.00573731737484e-07	2.84235977709531e-07	4.93679114375454e-07	6.2503839377091e-07	6.22014657256388e-07	0.000196636995291661	7.71210023435092e-07	4.17886840481835e-07	6.46941941555624e-07	2.75808473847428e-07	5.93544702915126e-07	2.29512809100577e-07
"HMR_7302"	2.57475437062326e-06	1.80148400254088e-06	1.99531918182685e-06	1.61451231972786e-06	2.25124368183569e-06	1.7251963043297e-06	0.000213596332927016	2.58239662485667e-06	2.19908508597187e-06	2.00140752971119e-06	2.53229936463919e-06	2.00772220006757e-06	2.9837806845002e-06	2.69261976365929e-06	2.12542858374825e-06	2.602407912948e-06	2.15604134149753e-06	1.89982692452321e-06	2.88527309396015e-06	3.68421027460648e-06	3.20745241497884e-06	0.000207311906035783	3.6062767043829e-06	2.36267759005845e-06	3.37693022873286e-06	1.71055526106422e-06	3.20743928463618e-06	1.52721984190303e-06
"HMR_7303"	3.56277700446742e-05	2.79417938810994e-05	2.86172476850701e-05	2.55612530302694e-05	3.30958472713501e-05	2.89121811766257e-05	0.000225710206212541	3.57844214049092e-05	3.26089112414656e-05	3.04368264078613e-05	3.20232736219463e-05	2.97649152036611e-05	3.95427379867146e-05	3.567351613119e-05	2.97854796661851e-05	3.58002555426438e-05	3.21489763735241e-05	2.85104301211156e-05	3.79669540759392e-05	4.34589032326812e-05	3.9536825512985e-05	0.000218972526090884	4.17023279121147e-05	3.24289840919409e-05	4.10647205509828e-05	2.62028008335906e-05	3.91570251195601e-05	2.49103090331703e-05
"HMR_7304"	4.66246157816407e-05	3.78970690390087e-05	3.97772584306229e-05	3.67082044338454e-05	4.46421268981708e-05	4.11739337150485e-05	0.00022245991267684	4.83437969790404e-05	4.29031677547142e-05	4.21706200104902e-05	4.26734914109933e-05	4.14345630485928e-05	5.00169577079559e-05	4.40949054945929e-05	4.26650096511238e-05	4.76286725028643e-05	4.33312142132961e-05	3.87120249254425e-05	4.95716671145641e-05	5.70835531353463e-05	4.92112162002468e-05	0.000215782788053821	4.73971370379323e-05	4.19924441366051e-05	5.14000382709442e-05	3.48484555418877e-05	4.91116426972185e-05	3.37001028846992e-05
"HMR_7305"	0.000129562357876481	0.000102750492591972	0.000105555759788046	9.53281509892583e-05	0.000119269179095198	0.000106099216454481	0.000326161590473456	0.000126303660071202	0.000119177860442248	0.000109980518365887	0.000117530605293965	0.000107327223989497	0.000142594489904334	0.00012575744710442	0.000105281390735159	0.000127834490570636	0.000117892760793464	0.000104434109163536	0.000133193461850024	0.000149396140093611	0.000136189107696711	0.000316352361630026	0.000144055972587656	0.000117432746174347	0.00014514748603907	9.68259327431394e-05	0.000135069467132692	9.31284579553077e-05
"HMR_7306"	0.000269738024674978	0.000220456599387802	0.000231704145970055	0.000215360102862051	0.000254261009245001	0.000237522592463152	0.000416476199035199	0.00026948270525112	0.000248809404346537	0.000240446271785271	0.000247725223338567	0.000235501203520615	0.000288110748039076	0.000247565979020524	0.000237300521480446	0.000269160867315157	0.000251744705005212	0.000223833614305613	0.000275599231046827	0.000311564908587773	0.000269994753532021	0.000403936483138168	0.000264326594957019	0.000240950137343542	0.000289786742677962	0.000203441940007614	0.000269669150734472	0.000198899012533509
"HMR_7308"	0.000586851135014511	0.000485438316794447	0.000503539881832826	0.000467525638760959	0.000549445490742417	0.000511258041737662	0.000183883768753287	0.000564020210069754	0.000553431195356318	0.000508513392933204	0.000557058872411503	0.000496819665096217	0.000629372904360722	0.00055238929833822	0.000470613267334202	0.000577738208371232	0.000550212650835968	0.000497352538729133	0.000583641017035262	0.000621215149131653	0.000571881129696448	0.000178398686542078	0.000581182314152551	0.000545854466019559	0.000628049741716207	0.000469806821812984	0.000568460712660299	0.000459718022720426
"HMR_7309"	0.000370943527471225	0.000306276889450423	0.000317577620937474	0.000294436996470059	0.000347050485084985	0.000322176369890563	0.00023971773200928	0.000356696187483712	0.000349493467726729	0.000321004947743362	0.000351713462469481	0.000313646950793604	0.000398348641171405	0.00034995491370218	0.000297378180423491	0.000365260707278545	0.000347285880502188	0.000313771016496299	0.000369571980266589	0.000394186006070893	0.000363011151764248	0.000232515011136731	0.000369842318944052	0.000344928014271565	0.000398084969352323	0.00029629613157513	0.000360771105350416	0.000289666821722939
"HMR_7310"	0.000391001630630699	0.000322254499517203	0.000334244642647633	0.000309495278906772	0.000365943875897709	0.000339096479049156	0.000482524993952138	0.000377166815587849	0.00036785101267136	0.000338606412922532	0.000369986218651672	0.000330930965353822	0.000420251494770865	0.000369480977006063	0.000314973000869378	0.000385581891218702	0.000365611842909682	0.000330089564344474	0.000390962624856323	0.000418851765561522	0.000384815428405576	0.000467709093402601	0.000391904105516794	0.000363097646943194	0.00042081030569562	0.000311124167952275	0.000382452333455821	0.000303862093471381
"HMR_7311"	0.000563182214421431	0.000464406052814948	0.000483309780559155	0.000449054115635602	0.000523048009444936	0.000488332017087567	0.000264586471697884	0.000535795254681651	0.00052836861971012	0.000486159642546702	0.00053025602015434	0.000474433557676047	0.000603567730138537	0.000521103462162082	0.000451112336079402	0.000549441778774001	0.000527309865448935	0.000473235083690577	0.000553437146167481	0.000593136672459818	0.000540789917569466	0.000256621713856103	0.000552349023398746	0.000516589935518426	0.000597886438242833	0.000445224769702576	0.000538151912635678	0.000437358526811825
"HMR_7312"	0.000883538881266398	0.000730456724805241	0.000761209443387914	0.000708770138325977	0.000821680997226352	0.000769954202686757	0.000294733247281413	0.000840826236686619	0.00082956187291709	0.000764793953557361	0.000833337069758979	0.00074647143230564	0.000944776202326862	0.000814124553471787	0.000709994986507386	0.00086209484939069	0.000828954755132047	0.000744368351550897	0.000866668843715997	0.000927657778348187	0.000843777088773783	0.000285857888676267	0.000857555585216723	0.000810248506668049	0.000934461979685938	0.000700024114473195	0.000840043863995627	0.000688573011967396
"HMR_7313"	0.000234469181443576	0.000193237810466891	0.000200360409216557	0.000185428685495673	0.000219209152652639	0.000203022897959567	0.000344241572483176	0.000225579858224445	0.000220705160465102	0.00020263705877134	0.000222062332218229	0.00019800726606271	0.000252125573379425	0.00022170575355542	0.000187910780194809	0.000230926043502218	0.000219200561298622	0.000197951624414981	0.000234018611057853	0.000250125879557912	0.000230426425603569	0.000333612608722652	0.000235352593496332	0.000217960625303149	0.000252322389846524	0.000186865990996776	0.000228960803939434	0.000182517091000285
"HMR_7314"	0.000370943527381331	0.000306276889361556	0.000317577501233332	0.000294436996360471	0.0003470504850043	0.000322176369811117	0.000239717732097536	0.000356696187395342	0.000349493467651501	0.00032100494762813	0.000351713462388073	0.000313646950703243	0.000398348641094776	0.000349954913627206	0.000297378186928731	0.000365260707197506	0.000347285880423218	0.000313771016413517	0.000369571980189789	0.00039418600599411	0.000363011151689036	0.000232515008190654	0.000369842318874231	0.000344928014178816	0.000398084969277572	0.000296296131498946	0.000360771105274323	0.000289666821629144
"HMR_7315"	0.000391001630537753	0.000322254499424876	0.000334244516576727	0.000309495278790153	0.000365943875814044	0.000339096478966568	0.000482524994032809	0.000377166815496576	0.000367851012593387	0.000338606412789445	0.000369986218567352	0.000330930965259984	0.000420251494691872	0.000369480976928278	0.000314973007324639	0.000385581891135244	0.000365611842828267	0.000330089564258867	0.000390962624777035	0.000418851765482345	0.000384815428328059	0.000467709090443826	0.00039190410544478	0.000363097646846502	0.000420810305618951	0.000311124167872953	0.000382452333377125	0.000303862093372416
"HMR_7316"	0.000563182214328985	0.000464406052723082	0.000483309654521765	0.000449054115519652	0.00052304800936171	0.00048833201700545	0.000264586471781664	0.000535795254590887	0.000528368619632571	0.000486159642414946	0.000530256020070409	0.000474433557582668	0.000603567730059984	0.000521103462084774	0.000451112342547203	0.000549441778690982	0.000527309865367924	0.000473235083605404	0.000553437146088617	0.000593136672381066	0.000540789917492395	0.000256621710906245	0.000552349023327175	0.000516589935422257	0.000597886438166583	0.000445224769623674	0.000538151912557427	0.000437358526713412
"HMR_7317"	0.000358980620811879	0.000295256718617025	0.000306869459083519	0.000284505334829857	0.000332949657704703	0.000309716326110238	0.000240040537912668	0.000341420989367676	0.000336530146634726	0.000309038056758067	0.000337403232143192	0.000301533920669015	0.000385586639925233	0.000333546048600695	0.00028662404537712	0.000350176571276051	0.000335428284663328	0.000300860056478965	0.000353412757993976	0.000379245683445858	0.000346599739974263	0.000232816341111631	0.000355765427729413	0.000329361130116679	0.000382538072462161	0.000283167960073031	0.000344751840222382	0.000277794497848914
"HMR_7318"	0.000654121340379946	0.000537951063733483	0.000559896060001846	0.000519593248296075	0.000608001086879747	0.000566337412254359	0.000380854331326935	0.000625709437050117	0.000612210298747409	0.000565736845357419	0.000613465104784198	0.000552265141392892	0.000701784934409084	0.000606336941844543	0.000528652563447876	0.000639753393078765	0.00061141981992865	0.000547942967052587	0.000646450242316609	0.000697808853863945	0.000633367366940748	0.000369393985758468	0.00064584750197236	0.000598320916854277	0.000697072308783898	0.000513682776594511	0.00063036236323854	0.000503907586775115
"HMR_7319"	0.000652032352629665	0.000537406818397084	0.000557710113034454	0.000516568972630244	0.000610896865368866	0.000566368324848912	0.000806419248593284	0.000630615004834325	0.000613096821276862	0.000565807754107071	0.000616444320678198	0.000553083921011289	0.000700486175596064	0.000615750615494386	0.000527949218004666	0.000643810530682263	0.000609812703060675	0.000550429731422007	0.000653157390131109	0.000701390631236655	0.000642643908276734	0.000781910481407582	0.000652587019487254	0.000604876118121325	0.000701802445411206	0.00051800559402396	0.00063883867330915	0.000505879020676772
"HMR_7320"	0.00104303398307144	0.000859661317726187	0.000891954497237205	0.00082606425129677	0.000976840741096277	0.000905464803729762	0.00128894424270114	0.00100778182023674	0.000980947833789543	0.000904414166745627	0.00098643053915833	0.00088401488617397	0.00112073767020659	0.000985231592342085	0.000842922231735293	0.00102939242173164	0.000975424545805091	0.000880519295592452	0.00104412001482638	0.00112024239663745	0.00102745933652499	0.00124961956888807	0.00104449112485785	0.000967973764867207	0.00112261275095159	0.000829129761814462	0.00102129100660499	0.000809741113945069
"HMR_7321"	0.00119191088497003	0.000980129608284997	0.0010218935170187	0.000948930142369573	0.00111026880567115	0.00103558141437638	0.000921103240272189	0.0011467090126433	0.0011137182246846	0.00103565426077656	0.00111539459674162	0.00101147898476323	0.00127727493628907	0.0011022250649401	0.000975047310880408	0.00116878924216803	0.00111449305698334	0.000997938968543802	0.00118245899569435	0.00128395710858466	0.0011573939537234	0.000893374611758356	0.00117245013352019	0.00108691111614136	0.00127022092835076	0.000931844791367984	0.0011525824938304	0.000914062296743452
"HMR_7322"	0.000654121340284196	0.000537951063637924	0.000559895927927497	0.000519593248172758	0.000608001086793318	0.00056633741216886	0.000380854331404986	0.000625709436956191	0.000612210298666901	0.000565736845207142	0.000613465104697158	0.000552265141295802	0.000701784934327942	0.000606336941764184	0.000528652569859549	0.000639753392993104	0.000611419819844988	0.000547942966964368	0.000646450242235043	0.000697808853782585	0.000633367366861147	0.000369393982801018	0.000645847501898374	0.0005983209167539	0.00069707230870552	0.000513682776512257	0.000630362363157462	0.000503907586671253
"HMR_7323"	0.00288906620822664	0.00237774198954988	0.00247374380393098	0.00229458764170846	0.00269511063347114	0.00250738363018615	0.00259090181444995	0.00278020026973918	0.0027068763570576	0.00250580527256063	0.00271529024050698	0.00244775901213223	0.0030997975407399	0.00269379359896299	0.00234662211883195	0.00283793505680449	0.00270133742254713	0.00242640123100938	0.00287302925267153	0.00310200835892075	0.00281822065702743	0.0025123881604813	0.00286278876020004	0.00265320579765792	0.00308990598792739	0.00227465732960912	0.00280423586350898	0.0022277109972505
"HMR_7324"	0.00288906620814861	0.00237774198947175	0.00247374367352636	0.00229458764160673	0.00269511063340048	0.00250738363011619	0.00259090181454336	0.00278020026966257	0.00270687635699181	0.00250580527243256	0.00271529024043591	0.00244775901205288	0.00309979754067377	0.00269379359889734	0.00234662212400219	0.00283793505673467	0.00270133742247893	0.00242640123093731	0.00287302925260497	0.00310200835885439	0.00281822065696257	0.00251238815752821	0.00286278876013974	0.00265320579757577	0.0030899059878637	0.00227465732954174	0.00280423586344275	0.00222771099716503
"HMR_7325"	0.00288906620806453	0.00237774198938687	0.00247374353492784	0.00229458764149104	0.00269511063332407	0.00250738363004008	0.00259090181463186	0.00278020026958028	0.0027068763569207	0.00250580527226877	0.0027152902403592	0.00244775901196674	0.00309979754060304	0.00269379359882613	0.00234662212907468	0.0028379350566602	0.00270133742240602	0.00242640123085983	0.0028730292525336	0.00310200835878342	0.00281822065689319	0.00251238815457162	0.00286278876007512	0.00265320579748586	0.00308990598779628	0.00227465732946829	0.0028042358633715	0.00222771099706938
"HMR_7326"	0.00110682777242782	0.000799200335080492	0.000173723039673642	0.000725392186955693	0.000994116235911833	0.000840704929451604	0.000534147659411036	0.000876821927327498	0.000953086326940167	0.000707695754282163	0.000931430551540736	0.000878128028252772	0.00118071416220955	0.000886659069147434	0.000415244166740237	0.00104531979416108	0.000980093053054852	0.000884110357338187	0.000915197525779962	0.00117534746806468	0.0010385587957482	0.000552760995148824	0.0010778056666808	0.000945071655447843	0.0011510020939212	0.000774698428820925	0.0010015856543618	0.000691636700762939
"HMR_7327"	4.43871244236741e-08	4.36933676601809e-08	3.98391312421781e-08	4.32508867302037e-08	4.43983886284943e-08	4.35280360274042e-08	0.000122601608514383	4.19361902998138e-08	4.37170340962137e-08	4.36220269684708e-08	4.41870857978579e-08	4.35029940812299e-08	4.40646723927404e-08	4.39860647510515e-08	5.48284721838618e-11	4.40527834294563e-08	4.44021055604617e-08	4.35656008879782e-08	4.25365237662085e-08	4.43050510773744e-08	4.33253461402136e-08	1.25010226833742e-05	4.40603031697343e-08	4.33684674963073e-08	4.5052740792194e-08	4.40261605222651e-08	4.42916820881521e-08	4.44291036115781e-08
"HMR_7328"	4.43870824897184e-08	4.36933252506959e-08	3.97384462190604e-08	4.32508290719506e-08	4.43983504393007e-08	4.35279979841415e-08	0.000122601608611549	4.19361491769465e-08	4.371699855555e-08	4.36219449743531e-08	4.41870474689538e-08	4.35029510474017e-08	4.40646370523598e-08	4.39860291850378e-08	5.74685411507718e-11	4.40527461890935e-08	4.44020691172545e-08	4.35655621204931e-08	4.2536488055747e-08	4.4305015571873e-08	4.3325311458844e-08	1.25010204686273e-05	4.4060270880785e-08	4.33684226213594e-08	4.50527071424415e-08	4.40261237845411e-08	4.4291646441767e-08	4.4429055864022e-08
"HMR_7329"	4.43870617096087e-08	4.36933042172327e-08	3.96678827021685e-08	4.32508005308138e-08	4.43983315185593e-08	4.35279791095543e-08	0.000122601608695612	4.19361287742685e-08	4.3716980937942e-08	4.36219041511532e-08	4.41870284615847e-08	4.3502929703449e-08	4.40646195298456e-08	4.39860115416705e-08	5.88603593254139e-11	4.40527277205871e-08	4.44020510466416e-08	4.35655428891663e-08	4.25364703262388e-08	4.43049979488417e-08	4.33252942403802e-08	1.25010188918697e-05	4.4060254856639e-08	4.33684003802809e-08	4.50526904749977e-08	4.40261055613141e-08	4.42916287528568e-08	4.44290322040603e-08
"HMR_7332"	0.00178219861352946	0.00157850180887031	0.00229997318824298	0.0015691556572924	0.00170095450187237	0.00166663903091451	0.00184357486679678	0.00190333864395567	0.00175375016256493	0.00179806965566076	0.00178381980829113	0.00156959120211702	0.00191904355280463	0.00180709474831264	0.00193133825021102	0.00179257542970532	0.00172120452731532	0.00154225104209355	0.00195779205169929	0.00192662113930539	0.00177962212216278	0.00193839375261771	0.00178494330685249	0.00170809436063163	0.00193886394243557	0.00149991908658467	0.0018026104227619	0.00153603450028573
"HMR_7333"	0.00178219861347151	0.00157850180881136	0.00229997305978669	0.0015691556572149	0.00170095450181907	0.00166663903086214	0.00184357486692338	0.00190333864389856	0.00175375016251558	0.00179806965553571	0.00178381980823763	0.00156959120205722	0.00191904355275577	0.00180709474826397	0.00193133825229724	0.00179257542965271	0.00172120452726391	0.00154225104203895	0.00195779205164917	0.0019266211392552	0.00177962212211423	0.00193839374969424	0.00178494330680725	0.00170809436057015	0.00193886394238799	0.00149991908653365	0.00180261042271193	0.00153603450022145
"HMR_7334"	0.00170626867274762	0.00151812714230024	0.00228563850374446	0.00151745054853337	0.00162901427673236	0.00162602143403048	0.00139875826841414	0.00183595394211098	0.00168859852520501	0.00174100506993298	0.00171283720872784	0.00150001448941471	0.00183847009648829	0.00173238025671499	0.00191087497641919	0.00173199966227087	0.00166246686494364	0.00148555761775407	0.00187724815105602	0.00185309518295965	0.00169983764272827	0.00151332033440394	0.00170088076095648	0.00163222550037064	0.00186863260359659	0.00143290147859333	0.00172474331703201	0.00147675970472713
"HMR_7428"	0.00288908593971942	0.00237776172725074	0.00247376362241522	0.00229460739871151	0.00269513032272614	0.00250740343924066	0.00234044200769733	0.00278022006712144	0.00270689605438373	0.00250582502441825	0.00271530997269096	0.00244777878153233	0.00309981725269206	0.0026938133668054	0.00234664328803986	0.00283795477340184	0.00270135712974817	0.00242642095928553	0.00287304906045454	0.0031020281389799	0.00281824045321441	0.00248835336651335	0.00286280851463714	0.0026532255620252	0.00308992564768921	0.00227467707605658	0.00280425562035427	0.00222773075582737
"HMR_7429"	0.00288908593974132	0.00237776172727291	0.00247376363012621	0.00229460739874265	0.00269513032274539	0.00250740343926039	0.00234044200771074	0.00278022006714257	0.00270689605440176	0.00250582502447226	0.00271530997271091	0.00244777878155486	0.00309981725270984	0.00269381336682375	0.00234664328896747	0.00283795477342043	0.0027013571297665	0.00242642095930482	0.00287304906047265	0.00310202813899778	0.00281824045323223	0.00248835336651938	0.00286280851465359	0.00265322556204849	0.00308992564770609	0.00227467707607529	0.00280425562037224	0.00222773075585248
"HMR_7574"	0.00170628855234058	0.00151814702726709	0.0022856575830904	0.00151747042834373	0.00162903416077677	0.00162604131202196	0.00138659125109779	0.00183597381749882	0.0016886184052328	0.0017410249489419	0.0017128570998878	0.00150003437178274	0.00183848997332887	0.00173240013259432	0.00191089482754908	0.00173201954274127	0.00166248674731283	0.00148557749907302	0.00187726802273978	0.00185311505900673	0.00169985751843074	0.00151242616057569	0.00170090063821689	0.00163224537809369	0.00186865248749899	0.00143292135962146	0.00172476319308697	0.00147677958610324
"HMR_7575"	0.00170629851025161	0.00151815698664136	0.00228566759116296	0.00151748038718503	0.00162904411832297	0.00162605127335461	0.00138121534326733	0.00183598377725384	0.00168862836208972	0.00174103490653496	0.00171286706085042	0.00150004433165777	0.00183849993030018	0.00173241009088274	0.00191090471958692	0.00173202950047566	0.00166249670529533	0.00148558745712731	0.00187727798233864	0.00185312501797949	0.00169986747812268	0.00151203313091661	0.00170091059646236	0.00163225533697157	0.0018686624449174	0.00143293131823667	0.00172477315114771	0.00147678954556324
"HMR_7576"	0.00170629851035809	0.00151815698674971	0.00228566762281559	0.00151748038734387	0.00162904411841561	0.0016260512734532	0.00138121534339021	0.00183598377735794	0.00168862836217554	0.00174103490667356	0.00171286706094901	0.00150004433176803	0.0018384999303897	0.00173241009097314	0.00191090470461136	0.00173202950056418	0.00166249670538236	0.00148558745722014	0.00187727798242588	0.00185312501806704	0.00169986747821104	0.00151203313097661	0.00170091059654245	0.00163225533709019	0.00186866244500049	0.00143293131832828	0.00172477315123464	0.00147678954569023
"HMR_7577"	0.0017062985104367	0.00151815698683008	0.00228566765958535	0.00151748038746716	0.00162904411848543	0.00162605127352486	0.00138121534344812	0.00183598377743338	0.00168862836224043	0.00174103490693728	0.0017128670610208	0.00150004433184985	0.00183849993045107	0.00173241009104002	0.00191090471109862	0.0017320295006297	0.00166249670544703	0.00148558745728928	0.00187727798248952	0.00185312501812964	0.00169986747827368	0.00151203313099929	0.0017009105966001	0.00163225533717634	0.00186866244505905	0.00143293131839645	0.0017247731512984	0.00147678954578635
"HMR_7578"	0.0017062985105079	0.00151815698690211	0.00228566768653673	0.00151748038757309	0.00162904411854793	0.00162605127358887	0.0013812153434926	0.00183598377750161	0.00168862836229879	0.00174103490713994	0.00171286706108527	0.00150004433192317	0.00183849993050755	0.00173241009110011	0.00191090471522054	0.00173202950068934	0.00166249670550574	0.00148558745735154	0.00187727798254751	0.00185312501818677	0.00169986747833098	0.00151203313101899	0.00170091059665294	0.00163225533725306	0.00186866244511297	0.00143293131845733	0.00172477315135624	0.00147678954587037
"HMR_7580"	0.00162424608080647	0.00142117034249659	0.00210931690504057	0.00142056776748852	0.00154039366056855	0.00155149798234699	0.00087029912291852	0.00174175068199208	0.00160286691235438	0.00165032274113353	0.00158785936320847	0.00140474156348584	0.00176417424008314	0.00162522617877471	0.0016767985559386	0.00165374358000144	0.00157880667266223	0.00140611835674859	0.00176455722340169	0.00177094657115749	0.00161018869289245	0.000973132732965465	0.00159648541861132	0.00151950225561889	0.0017737445026695	0.00133316713617542	0.00163714217794193	0.0013671194068923
"HMR_7582"	8.2032536808727e-05	9.69667467646959e-05	0.000176331111062287	9.68927260154111e-05	8.86305627639819e-05	7.45333955280353e-05	0.000522782382658455	9.42132032407133e-05	8.57415578668025e-05	9.06922733873401e-05	0.00012498779505243	9.52828720321065e-05	7.43057999438193e-05	0.000107164021292076	0.000234086353141452	7.82660274767901e-05	8.36701380675213e-05	7.9449206702085e-05	0.000112700869225217	8.21585550599287e-05	8.96588932745325e-05	0.000539770006380014	0.000104405286152752	0.000112733188631769	9.48980474418882e-05	9.97442878987413e-05	8.7611082465634e-05	0.000109650243407687
"HMR_7585"	0.00110683749663059	0.000799210081434039	0.000173731558880066	0.000725401898447327	0.000994125988694648	0.000840714576238716	0.000517295963966003	0.000876831595100106	0.000953096065681878	0.000707705479099259	0.000931440320211518	0.000878137743846929	0.00118072387833273	0.000886668793594393	0.000415252001570921	0.00104532951508364	0.000980102772029691	0.000884120087433641	0.000915207188889925	0.00117535717576967	0.00103856850720081	0.000551456366986736	0.00107781538538767	0.000945081371142092	0.00115101187575257	0.000774708159410916	0.00100159537487736	0.000691646417707358
"HMR_7586"	0.00110683749674361	0.000799210081547228	0.0001737315874376	0.000725401898610373	0.000994125988792701	0.000840714576339122	0.000517295964054389	0.000876831595208109	0.000953096065773603	0.00070770547936134	0.000931440320312963	0.000878137743962243	0.00118072387842359	0.000886668793689634	0.000415252001862073	0.00104532951517795	0.000980102772122561	0.000884120087531433	0.000915207188981227	0.00117535717585999	0.00103856850729183	0.000551456367020414	0.00107781538547179	0.000945081371262986	0.00115101187583902	0.000774708159506258	0.00100159537496854	0.0006916464178382
"HMR_7587"	0.00110683749683542	0.000799210081639455	0.000173731614421186	0.000725401898744345	0.000994125988872563	0.000840714576420984	0.000517295964116973	0.000876831595295888	0.000953096065848301	0.000707705479589715	0.000931440320395551	0.000878137744056172	0.00118072387849708	0.000886668793767056	0.000415252003778933	0.00104532951525454	0.00098010277219801	0.000884120087611029	0.000915207189055525	0.00117535717593338	0.0010385685073657	0.000551456367045501	0.00107781538554005	0.000945081371361465	0.00115101187590896	0.000774708159584014	0.00100159537504271	0.000691646417945252
"HMR_8691"	0.00288906621124419	0.00237774199266544	0.00247374690716728	0.00229458764748189	0.00269511063618554	0.00250738363393896	0.00259090180947142	0.00278020027361118	0.00270687635961101	0.00250580527811361	0.00271529024418587	0.00244775901510504	0.00309979754329833	0.00269379360250754	0.00234662195097176	0.00283793506021955	0.00270133742597461	0.00242640123389434	0.00287302925519391	0.00310200836217902	0.00281822066041776	0.00251238792023621	0.00286278876343022	0.0026532058010145	0.00308990599086855	0.00227465733315396	0.00280423586616563	0.00222771100196928
"HMR_8692"	0.000253534902592279	0.000218345492954755	0.000328872194315958	0.000328287926741496	0.000302169524566713	0.000163609234080322	0.000504530033661883	0.000252009907887258	0.000303694187365411	0.000296378950246405	0.000245624790657376	0.000278829735265394	0.000251081607396975	0.000355228619118449	0.000261206634256289	0.000218712780123838	0.000220064020181406	0.000294225925563894	0.000286317385389286	0.000218279028500397	0.000252818825039281	0.000512465253470853	0.000205177868424349	0.000298967470527303	0.000215051228373006	0.00030407621466926	0.000248941165553027	0.000345868650611086
"HMR_8693"	-4.56508025575423e-09	-3.84799537438214e-09	7.33749283596471e-09	-3.45373055933284e-09	-4.50290621355087e-09	-3.85841926493163e-09	9.05776800199266e-05	-2.23795503163465e-09	-3.84967195514739e-09	-3.75982428864142e-09	-4.306616108502e-09	-3.72146186522111e-09	-4.23913668875223e-09	-4.20475219024018e-09	3.96611809924547e-08	-4.22004564113013e-09	-4.56012452894633e-09	-3.7342310908079e-09	-2.86152310590658e-09	-4.55369111109221e-09	-3.58641606913234e-09	8.73238117816333e-06	-4.27380990014964e-09	-3.58712862061047e-09	-5.1013519139018e-09	-4.21215308662452e-09	-4.50548790201668e-09	-4.6331547267788e-09
