"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"
"HMR_8573"	1.01225856125219e-08	1.01432159444422e-08	1.01330944793518e-08	1.01482937980667e-08	1.01419775617493e-08	1.63282367880165e-08	1.01393950107907e-08	1.01339393970079e-08	1.01317419650684e-08	1.01281058550365e-08	1.01387124053344e-08	1.01453354392873e-08	1.01167151722918e-08	1.01327304703155e-08	1.19929808129602e-08	1.01443225056941e-08	1.0147468752384e-08	1.01468940390557e-08
"HMR_8574"	1.97998979991859e-08	1.9779921595819e-08	1.97855148690727e-08	1.97747980518751e-08	1.9780623377431e-08	3.6566253849105e-08	1.97819826148938e-08	1.97887002286383e-08	1.97887174622231e-08	1.97939924396475e-08	1.97870475052037e-08	1.97779287463601e-08	1.98060891836423e-08	1.97890065969146e-08	2.15486910216229e-08	1.97784837900201e-08	1.9775574443243e-08	1.97759697301755e-08
"HMR_8575"	2.00842242442531e-08	2.01053418240532e-08	2.0093029765253e-08	2.01104607663544e-08	2.0103895992935e-08	2.85414959797451e-08	2.01007604923958e-08	2.00959377685201e-08	2.00924190404348e-08	2.00897777670006e-08	2.01020686797945e-08	2.01074719183587e-08	2.00785533114377e-08	2.009406586603e-08	2.22103425148511e-08	2.01064134519571e-08	2.01096567576753e-08	2.01088454603777e-08
"HMR_8576"	1.97999056022381e-08	1.97799303746089e-08	1.97855250746899e-08	1.97748065661711e-08	1.9780632307402e-08	3.8652597452968e-08	1.97819918228688e-08	1.97887094618843e-08	1.97887265782854e-08	1.97940009290845e-08	1.97870614608509e-08	1.97779386739939e-08	1.98060967128483e-08	1.97890169012855e-08	2.18080176569927e-08	1.97784923989714e-08	1.97755828358531e-08	1.97759870044715e-08
"HMR_8577"	3.00357676954259e-08	3.00575392465008e-08	3.00427152422561e-08	3.00627824421638e-08	3.00559242384194e-08	4.03374695279776e-08	3.0052214266126e-08	3.00482339668008e-08	3.00428007330975e-08	3.00416355311671e-08	3.0055709785015e-08	3.00595960960456e-08	3.00304547276738e-08	3.00453017283684e-08	3.23009070451209e-08	3.00587396217828e-08	3.0062042474408e-08	3.00608232090638e-08
"HMR_8578"	6.89344839073959e-08	6.88955400306335e-08	6.90290290174858e-08	6.89306803001573e-08	6.89575067947133e-08	9.90992249723847e-08	6.90205303024303e-08	6.90515909707537e-08	6.89161200951416e-08	6.90391595534208e-08	6.88265582902087e-08	6.88438910473742e-08	6.8984740659348e-08	6.89436762679201e-08	6.94911681348907e-08	6.90010230573002e-08	6.89529537221944e-08	6.88982276953185e-08
"HMR_8579"	-9.16392978223417e-09	-9.12223021334905e-09	-9.26772507310131e-09	-9.15692389829418e-09	-9.18512721526998e-09	-7.12768417512123e-09	-9.25099200490478e-09	-9.27809909688169e-09	-9.15113740694534e-09	-9.26761680234855e-09	-9.04626459582662e-09	-9.07080716019668e-09	-9.21259382290907e-09	-9.17471285470516e-09	-5.26302900203895e-09	-9.22739446279654e-09	-9.17899255775971e-09	-9.12585355642961e-09
"HMR_8581"	7.03187856830367e-10	7.490955069824e-10	5.94134961084472e-10	7.15112329563876e-10	6.8538996238135e-10	3.50835677935796e-09	6.17372573413311e-10	5.93043618219706e-10	7.13264372476714e-10	6.01874863091276e-10	8.29899501816484e-10	8.00103718814292e-10	6.56101752739483e-10	6.9235485220482e-10	4.47973479024492e-09	6.44182388941968e-10	6.9325758744435e-10	7.44708770036794e-10
"HMR_8591"	-4.77735423495354e-09	-5.77183834482489e-09	-6.21019670128039e-09	-6.84490447417462e-09	-6.15619880845535e-09	4.82270746638029e-10	-7.28233681266156e-09	-6.75863102481174e-09	-5.21321543623643e-09	-6.76799195864764e-09	-5.77180104256576e-09	-6.12916640530889e-09	-5.35174396956539e-09	-5.13069136481363e-09	3.49008633353584e-09	-6.53943859890503e-09	-6.00172673719271e-09	-6.27514048482978e-09
"HMR_8592"	7.77137459346307e-08	7.97856362895309e-08	8.18946488151286e-08	8.16795281931979e-08	8.10429542156479e-08	1.01368562234437e-07	8.2949789142353e-08	8.24829139026096e-08	7.89614464118422e-08	8.20646151458668e-08	7.782662237116e-08	7.94760313677983e-08	7.86566663046384e-08	7.92882485054421e-08	6.35583479894066e-08	8.20889891712753e-08	8.10836445145547e-08	8.06096033196312e-08
