"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"D30"	"D31"	"D32"	"D34"	"D35"	"D36"	"D37"	"D38"	"D39"	"D40"	"E41"	"E42"	"E43"	"E44"	"E45"	"E46"	"E47"	"E48"	"E49"	"E50"	"E51"	"E52"	"F53"	"F54"	"F55"	"F56"	"F57"	"F58"	"F59"	"F60"	"F61"	"F62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"H72"	"H73"	"H74"	"H75"	"H76"	"H77"	"H78"	"H79"	"H80"	"I89"	"I90"	"I91"	"I92"	"I93"	"I94"	"I95"	"I96"	"I97"	"I98"
"HMR_8830"	215.31763369	202.92205999	201.41678951	204.77562676	192.40208741	265.68996103	206.29566807	247.54243874	190.84399865	216.91483409	254.76983048	212.07829987	257.41779907	259.90209956	283.57826078	222.99053272	224.36749499	228.0828106	280.00865683	181.31983994	147.27998406	240.46923356	194.20003255	217.46764016	160.84325894	190.43827068	200.09429873	201.97792835	251.87609057	221.77651103	244.8551954	228.17872915	200.77466642	217.82243772	221.70812149	270.72963599	208.92586763	216.35622693	166.69743974	205.15271393	226.82589525	211.2977346	157.67525306	169.26947832	128.12837982	163.8202382	128.67778987	234.5103417	130.22485972	135.93818804	139.73221327	163.635793	164.177795	152.36041506	134.43857908	165.31166685	145.33242686	142.94791805	168.70303507	147.135508659	162.51018581	141.66145978	146.98276377	168.82130266	170.37374323	163.73993138	159.92330645	170.730882	187.79147451	170.53430279	164.5059163	146.460997	169.66974702	145.21360928	143.64547713	178.38168563	157.05815353	177.74329993	142.108601048	146.72852405	168.27239144	132.74694976	142.95676787	139.92575358	147.00297113	135.53212451	142.43796206	145.73113869	137.605119699
"HMR_8831"	64.344190837	50.49856621	47.525864986	49.123840917	50.093095534	83.346406681	42.786891552	61.031425977	51.700550428	54.907647521	62.965927699	60.710445263	72.412886537	54.707261623	56.696051103	63.80219818	63.767603846	57.354157064	73.584921015	34.986908067	33.971194334	75.226276151	50.815424864	54.890601294	32.081101031	47.12424128	37.4623102	46.179711098	42.728682297	72.186080073	88.689635932	85.209600617	49.519087719	76.080315287	75.818703277	84.015774869	69.728915156	80.389821013	55.32539871	35.536752886	45.22330203	53.852873955	23.545176942	30.515452954	21.656919556	27.898815379	25.74459117	79.600055008	19.885494025	21.897760394	22.733006507	23.01579276	69.05891378	22.60439379	19.158525349	19.973665613	18.188734747	20.004058133	25.366579557	17.272928292	27.481839723	20.018306115	26.704117046	23.733498787	24.344931721	25.656219858	30.026416734	26.147972926	41.415441143	27.609486211	21.783520071	25.514698585	20.582887352	21.92622127	21.762988683	19.061400155	27.421700721	35.176978709	28.220147735	28.715018589	38.273720409	29.761578564	27.214012228	31.576419216	29.6671747	26.89495635	33.829621394	28.39848775	26.206894299
"HMR_8833"	25.48657706	27.03860239	29.24668615	25.95626529	14.66038658	42.91532565	15.66435353	13.58152098	23.81145117	17.0351964	10.009968	25.48013546	35.07600124	28.97269308	18.96402056	17.44384872	24.48775431	23.60277243	19.99383925	8.312224387	22.14713572	22.20836223	16.32101331	27.07677718	15.19631102	20.17435209	14.37742717	12.0347126	16.45204136	31.84111565	36.18569783	37.79150632	23.38540167	35.75060647	36.80205519	60.63557225	29.4419257	32.07152965	17.46010682	14.02261061	5.852427331	9.349457293	11.7869278	13.40593404	17.92991479	9.834834206	10.07200673	12.39282294	7.53782265	12.15617117	12.83151923	7.142832244	5.211993502	8.286487989	7.433178938	10.07648122	11.5343196	9.839834004	10.1619129	18.13370544	7.278606071	9.28508667	8.837135647	10.07554195	15.94450303	12.88861989	11.8038631	17.19893407	17.24162143	13.80474311	8.269669661	9.741975828	8.678190349	7.562642082	10.14197531	7.229323688	7.351143762	9.092917145	13.816114	12.27958614	15.36605032	15.27417387	13.61980669	14.11674157	14.29840687	15.57177602	16.51524825	26.57473165	10.90818449
"HMR_8835"	189.14053362	170.05160222	156.361083855	140.464152949	174.685732943	217.868252326	168.778574468	199.0248041	161.897731399	153.31676756	216.990273902	196.948718964	214.91317883	229.73641332	189.738210766	195.95256722	170.834197939	162.319803423	207.65753288	112.101680578	116.00443005	221.12793451	159.054783038	151.560126673	138.142596811	136.538492299	146.432070602	147.308613791	174.24510193	184.620489911	209.1590448	199.72787257	152.105048429	216.982235453	221.0362787	247.62256661	197.857194304	197.577502336	160.987594138	118.519873123	182.489324653	114.935994874	113.825587385	145.274421297	77.159071488	124.480901408	93.493515274	110.820435879	106.390982411	115.56688751	115.281601849	115.776412032	88.603889381	120.825227548	107.304186972	128.484100261	114.012312893	120.240608825	117.511443816	113.16350354	128.906154083	121.813522254	118.902145849	131.653747975	123.885933932	112.851061362	137.784263681	140.807533313	176.859931042	104.297664759	117.025910548	111.171186637	122.106588432	119.098010765	116.161374181	104.837700818	124.509997304	132.610572542	125.478871138	103.917041803	126.227861139	103.093891086	135.046015504	127.184391453	117.961856625	121.209935468	113.475737882	110.793182671	108.559523687
"HMR_8836"	189.14053362	170.05160222	156.361083855	140.464152949	174.685732943	217.868252326	168.778574468	199.0248041	161.897731399	153.31676756	216.990273902	196.948718964	214.91317883	229.73641332	189.738210766	195.95256722	170.834197939	162.319803423	207.65753288	112.101680578	116.00443005	221.12793451	159.054783038	151.560126673	138.142596811	136.538492299	146.432070602	147.308613791	174.24510193	184.620489911	209.1590448	199.72787257	152.105048429	216.982235453	221.0362787	247.62256661	197.857194304	197.577502336	160.987594138	118.519873123	182.489324653	114.935994874	113.825587385	145.274421297	77.159071488	124.480901408	93.493515274	110.820435879	106.390982411	115.56688751	115.281601849	115.776412032	88.603889381	120.825227548	107.304186972	128.484100261	114.012312893	120.240608825	117.511443816	113.16350354	128.906154083	121.813522254	118.902145849	131.653747975	123.885933932	112.851061362	137.784263681	140.807533313	176.859931042	104.297664759	117.025910548	111.171186637	122.106588432	119.098010765	116.161374181	104.837700818	124.509997304	132.610572542	125.478871138	103.917041803	126.227861139	103.093891086	135.046015504	127.184391453	117.961856625	121.209935468	113.475737882	110.793182671	108.559523687
"HMR_3923"	13.37103674	17.89319276	14.10460963	14.37247748	12.09998104	13.22860256	14.79411166	14.77737817	13.69284296	15.65262974	11.30157677	21.30148931	12.14417723	10.22565639	11.56462236	16.62451644	12.80324211	17.97754165	12.71760029	25.12558733	17.2766038	10.1484934	17.1721091	19.31838831	14.38333965	15.49237981	17.56678601	18.79840766	20.88143711	17.44255349	12.60584063	16.25082429	16.98939438	11.17469016	16.42282382	13.54740714	17.4042776	11.81582672	15.14611676	19.78532729	23.40970929	15.83174768	24.37685797	20.13498264	18.6350238	24.68744095	20.46017509	6.673058513	18.66508464	17.54041137	14.04394625	24.19423983	7.817990248	23.44557075	20.57280275	33.20577083	26.08530739	19.40934289	22.69239195	25.19207813	21.83581819	25.12936299	23.89605525	24.85300345	22.46910784	26.68488905	25.62036645	19.78576561	18.21923914	17.24504186	21.78352007	22.30050928	28.98293057	20.02195888	20.30020378	24.51466162	22.36778939	19.77875407	16.83970126	21.92783238	17.69923894	19.20801972	26.59958486	27.335666	25.85022711	27.43323996	27.12181529	17.96399753	22.37653944
"HMR_3925"	32.45458211	34.90277105	42.38793364	49.38125842	29.98152297	50.11963502	32.1989489	32.45898093	37.35327012	52.636288	29.0611974	27.95370186	26.03246501	29.99525871	51.99179795	31.39892769	30.28857597	30.90977322	30.68674694	67.02675476	61.47897838	28.85266732	35.9963453	51.12778269	41.96183	36.16157449	49.40974967	77.89910863	33.96980199	33.96707784	27.45543928	35.45634389	41.72395383	35.16246488	34.76164375	24.47273547	22.28641971	28.06258844	34.04871088	46.67800514	48.23818884	76.16691201	68.54198888	74.22818726	54.69631309	83.37530868	52.48283322	57.43596784	65.61495137	64.41660565	43.74840807	51.92382086	32.14062654	63.23145148	60.89615393	73.18896139	77.41302958	57.95770354	94.36061971	75.86316008	67.54818523	85.43983414	77.63464953	80.82823643	79.11083339	82.11200551	77.02428638	61.94412836	51.72486426	88.8816425	73.62022983	63.28970685	61.69303261	63.7655864	54.41559826	65.18898791	41.35018362	64.71236648	48.71335025	49.13922817	33.13599194	40.17948756	56.73212709	52.72287781	55.45681533	45.02357952	41.33655241	44.92953405	38.61391328
"HMR_3929"	53.79802102	268.08862621	157.44795391	315.25064011	177.90688831	611.55891691	164.37901841	234.77239231	135.31750681	144.03382001	464.65625611	112.87147651	107.81187121	38.68706663	301.85624441	256.31885581	200.66699501	351.02599861	144.98697031	480.67326601	335.11710181	135.52562031	234.95250131	699.34117311	290.91867831	245.28966941	267.19739621	433.62282261	153.16384241	80.3517076	159.47000311	69.81659111	218.36368651	47.09333707	108.46528641	100.84078051	222.60331921	81.14940987	159.06427771	580.11347941	957.31523271	1223.40765001	303.76432891	405.04699511	375.72237161	413.46445801	306.85746031	1010.25339301	209.55146941	152.97903071	195.40282031	181.02389971	153.31947521	256.66635881	234.30958711	325.31614781	244.83811471	236.04788581	342.37241851	287.38480001	185.70649111	319.86697621	337.35283521	351.07666121	308.16524121	499.44914761	393.17199281	281.89472411	496.00767591	273.74326541	244.49984271	251.73398061	207.66464451	221.92817991	262.00102861	245.29670581	212.16755031	162.47781861	296.39553961	464.43148961	361.17288501	344.63202591	446.50948931	472.27090861	506.68464661	350.61487751	396.94713941	281.73123591	356.93456941
"HMR_3972"	75.58088367	75.76993968	80.79891079	84.39003936	73.88008895	84.40221064	90.16672626	85.29024331	70.47786815	82.11458437	76.04346652	83.933151184	72.412886537	77.20370566	96.29018187	76.33005317	71.267237572	82.11677087	89.33956016	80.13739957	69.627163849	75.362802962	81.75525991	86.07932457	64.34981083	84.19937133	93.782337356	101.68865681	99.61144875	79.24040917	80.408128992	70.19784212	84.14747095	59.02420926	77.80934859	70.52299438	75.09554465	74.988300232	73.7171119	89.514199142	107.47184721	89.63013049	88.588369721	84.50433125	60.03499558	81.970332372	76.05945881	82.22161371	67.337882264	72.57622739	74.26115457	86.33928526	53.4229333	79.714940527	76.61765626	88.17817543	81.982394644	70.554853654	73.73117249	76.207470943	80.06466668	81.94727861	72.954546551	91.351580226	81.63911776	81.08333631	78.819343905	86.06458467	78.38716542	76.77527473	79.55018807	85.68962404	87.89449191	81.93769037	77.75514399	81.098503	76.679200139	82.765457439	68.95458716	74.074306123	78.92776456	67.82492835	81.69323895	82.50366277	71.77477118	74.648402765	79.04071884	67.53108277	69.567116843
"HMR_4332"	27.68369577	42.19259032	35.446786	38.01198519	27.87538292	33.22677167	37.75882747	33.35587383	30.55718998	28.49074877	41.33148074	45.076545	36.36793498	39.70963227	78.15920615	30.47387511	31.15869922	42.04425063	46.34647863	48.966558159	50.23693301	39.95684843	47.41104172	51.90362158	50.77944257	57.32561177	53.99128895	55.92876123	86.92272861	33.72549123	25.08929444	25.73444314	41.27423457	25.37410847	38.02132544	25.94765479	36.78377299	25.74162248	36.75337458	59.5480724	51.25307564	52.10764193	55.55055751	73.34141342	49.76055003	71.73407637	55.50895183	26.930557539	57.7181848	53.25957184	53.75093092	55.12246291	13.898649322	64.78852374	58.47872627	56.7653728	78.52209876	52.11868117	57.15120935	52.50740657	54.691582	50.00317312	58.00574701	68.7375861	62.92165769	57.60547475	61.19514278	59.28738245	49.94737752	48.99159618	61.92167277	68.42578254	57.35393745	53.0473095	68.99468776	64.13835956	60.74366154	41.54865786	50.47710948	56.63645848	49.25620422	50.05479713	63.05560876	62.69437861	61.41448486	57.98083511	56.68943713	60.63989011	70.29382448
"HMR_4333"	27.68369577	42.19259032	35.446786	38.01198519	27.87538292	33.22677167	37.75882747	33.35587383	30.55718998	28.49074877	41.33148074	45.076545	36.36793498	39.70963227	78.15920615	30.47387511	31.15869922	42.04425063	46.34647863	48.966558159	50.23693301	39.95684843	47.41104172	51.90362158	50.77944257	57.32561177	53.99128895	55.92876123	86.92272861	33.72549123	25.08929444	25.73444314	41.27423457	25.37410847	38.02132544	25.94765479	36.78377299	25.74162248	36.75337458	59.5480724	51.25307564	52.10764193	55.55055751	73.34141342	49.76055003	71.73407637	55.50895183	26.930557539	57.7181848	53.25957184	53.75093092	55.12246291	13.898649322	64.78852374	58.47872627	56.7653728	78.52209876	52.11868117	57.15120935	52.50740657	54.691582	50.00317312	58.00574701	68.7375861	62.92165769	57.60547475	61.19514278	59.28738245	49.94737752	48.99159618	61.92167277	68.42578254	57.35393745	53.0473095	68.99468776	64.13835956	60.74366154	41.54865786	50.47710948	56.63645848	49.25620422	50.05479713	63.05560876	62.69437861	61.41448486	57.98083511	56.68943713	60.63989011	70.29382448
"HMR_4335"	27.68369577	42.19259032	35.446786	38.01198519	27.87538292	33.22677167	37.75882747	33.35587383	30.55718998	28.49074877	41.33148074	45.076545	36.36793498	39.70963227	78.15920615	30.47387511	31.15869922	42.04425063	46.34647863	48.966558159	50.23693301	39.95684843	47.41104172	51.90362158	50.77944257	57.32561177	53.99128895	55.92876123	86.92272861	33.72549123	25.08929444	25.73444314	41.27423457	25.37410847	38.02132544	25.94765479	36.78377299	25.74162248	36.75337458	59.5480724	51.25307564	52.10764193	55.55055751	73.34141342	49.76055003	71.73407637	55.50895183	26.930557539	57.7181848	53.25957184	53.75093092	55.12246291	13.898649322	64.78852374	58.47872627	56.7653728	78.52209876	52.11868117	57.15120935	52.50740657	54.691582	50.00317312	58.00574701	68.7375861	62.92165769	57.60547475	61.19514278	59.28738245	49.94737752	48.99159618	61.92167277	68.42578254	57.35393745	53.0473095	68.99468776	64.13835956	60.74366154	41.54865786	50.47710948	56.63645848	49.25620422	50.05479713	63.05560876	62.69437861	61.41448486	57.98083511	56.68943713	60.63989011	70.29382448
"HMR_4336"	62.77482033	252.890457489	87.22132497	186.41317797	181.37582483	230.04105093	75.711042001	122.10556118	52.05293977	49.92053206	88.636652054	250.1424042	91.40431261	61.52436587	413.778267523	155.8317152	111.79012032	188.59021101	164.22154984	259.341400566	307.149833699	195.55191082	196.75331986	502.472055476	317.934342315	162.422566629	172.07350316	484.467150957	388.654499111	66.43631867	90.48464236	95.69400337	107.682779035	79.10504344	105.00654015	120.56099813	125.7431105	42.15718173	76.24146469	377.457942764	479.012308894	453.76032678	264.990785375	248.766145507	439.585101743	491.90227853	170.230463339	912.540750349	287.370514583	95.195586976	217.226506567	179.941652442	79.917233552	327.396813449	283.957302089	317.427087796	348.513902737	237.615771456	393.029172293	368.642163629	238.765488563	555.231145404	350.842543793	343.240128574	426.342145913	372.01518774	371.631302566	292.801365159	778.094822166	358.879772498	197.907313756	295.307783961	208.554715268	277.532641821	359.585034627	417.649785934	136.213791929	313.73882699	198.044965318	585.285171438	809.310073104	456.516027713	623.413369296	659.43712483	768.357609479	770.4760973	384.572811219	578.182788863	508.945154079
"HMR_4338"	171.31248461	196.56003591	200.92275761	273.67771281	144.24994451	303.51258521	194.88583031	151.10509801	198.39519881	207.28624481	125.28605101	189.28786771	128.22442441	143.15918931	375.55621061	125.56928071	197.51797761	199.78268051	206.23392091	388.10531271	280.59165021	186.08605151	220.28361521	293.38347531	224.69277971	239.46575271	396.39174171	384.92421821	229.49598571	177.08298761	143.19255851	141.20584261	222.76094151	171.94739391	157.93282231	87.62113322	149.48299231	153.01495591	160.23629871	389.94382891	186.56828911	365.75076891	320.51266431	366.13327221	368.36909191	364.89241981	348.59079751	174.45281521	240.56422541	333.65636921	313.61445411	373.80822021	126.82517501	320.04098931	312.67042251	379.64308391	365.72665661	342.66410911	370.03115891	358.42760801	318.21793601	357.60361281	301.75652251	358.68929291	288.99921451	317.79827031	308.85868501	293.71025191	319.76986521	380.21833441	375.88674051	386.89561111	356.80713361	297.71782311	334.45764061	412.57174881	297.81804751	396.37154111	200.06069011	394.59656441	409.41568401	417.82868861	338.90789631	356.16596251	359.07581081	346.84689221	394.35603741	460.44630621	420.87727191
"HMR_4340"	46.892790784	36.714180691	29.938330757	26.385294468	42.28798831	36.394183549	28.717981452	46.89468561	36.950539452	28.984522576	61.51286783	35.950766049	56.199118008	66.466766461	21.16913923	47.09839154	34.929233296	40.710433021	63.93599542	14.886438211	20.952476942	48.7855826	33.392993489	21.102817748	18.635805283	20.707259502	14.73180037	17.119145437	38.898753644	49.476938413	61.111809855	75.821294512	57.214283994	83.726155916	73.305513586	77.62445781	63.803261752	72.920530556	46.760630294	14.214701161	24.119094425	15.208450523	14.94158001	14.031892049	10.375175419	11.721516684	11.562483058	19.065881448	20.818748256	16.235982044	21.621615079	9.860475484	18.241977232	10.774224122	9.127022809	11.618433859	11.046329157	16.597961749	12.836100504	12.108265347	10.95192128	9.796192358	15.169039686	9.627740081	11.866625018	12.162500456	15.937934971	15.800646746	25.951306474	9.841867331	10.286662259	13.188116933	9.345743453	12.568131798	11.556000714	9.305565436	8.802027398	12.809729989	18.855426093	18.816168547	19.985292437	10.851988545	16.691943536	12.130082402	13.147263947	11.899912785	13.657771279	17.495031675	12.823361916
